"전라남도","남자","합계",120032,10636,11879,43427,15620,31085,5065,2320
"전라남도","남자","20세 미만",1580,-,119,759,201,501,-,-
"전라남도","남자","20~24",6779,-,80,1768,1485,3422,24,-
"전라남도","남자","25~29",9862,-,54,1747,2214,5458,389,-
"전라남도","남자","30~34",8877,-,74,1789,1825,4618,571,-
"전라남도","남자","35~39",8898,-,129,2690,2170,3377,532,-
"전라남도","남자","40~44",8728,-,186,3214,2081,2692,555,-
"전라남도","남자","45~49",10752,32,493,5405,1778,2414,630,-
"전라남도","남자","50~54",12374,145,1071,6670,1262,2532,694,-
"전라남도","남자","55~59",13067,419,1945,6493,1053,2408,749,-
"전라남도","남자","60~64",12741,841,2717,6320,781,1655,427,-
"전라남도","남자","65~69",9007,2041,2015,3331,435,914,271,-
"전라남도","남자","70~74",6531,2365,1255,1498,214,569,147,483
"전라남도","남자","75~79",4747,2058,842,863,66,247,42,629
"전라남도","남자","80~84",3625,1671,569,627,31,154,20,553
"전라남도","남자","85세 이상",2464,1064,330,253,24,124,14,655
"전라남도","여자","합계",136601,33555,11694,28622,8055,16826,2815,35034
"전라남도","여자","20세 미만",806,-,105,352,111,238,-,-
"전라남도","여자","20~24",5816,-,44,1175,1068,3438,91,-
"전라남도","여자","25~29",6483,-,53,853,1166,4085,326,-
"전라남도","여자","30~34",4049,-,61,767,738,2154,329,-
"전라남도","여자","35~39",3607,-,99,1014,808,1359,327,-
"전라남도","여자","40~44",3582,-,112,1404,819,953,294,-
"전라남도","여자","45~49",5170,21,214,2570,855,1200,310,-
"전라남도","여자","50~54",7039,102,690,3742,819,1316,370,-
"전라남도","여자","55~59",9581,411,1914,4984,815,1025,432,-
"전라남도","여자","60~64",11728,1389,2938,6231,431,531,208,-
"전라남도","여자","65~69",11758,5157,2362,3666,219,256,98,-
"전라남도","여자","70~74",14816,8037,1499,995,125,151,27,3982
"전라남도","여자","75~79",19472,8468,916,473,54,69,-,9492
"전라남도","여자","80~84",18759,6547,481,260,13,25,-,11433
"전라남도","여자","85세 이상",13935,3423,206,136,14,26,3,10127
"경상북도","계","합계",388791,60329,37962,115042,43804,84182,12429,35043
"경상북도","계","20세 미만",5815,-,124,1768,770,3153,-,-
"경상북도","계","20~24",29628,-,197,5037,4723,19281,390,-
"경상북도","계","25~29",30302,-,151,6099,7062,15072,1918,-
"경상북도","계","30~34",24489,-,235,5564,6038,11005,1647,-
"경상북도","계","35~39",21512,-,358,6538,5706,7632,1278,-
"경상북도","계","40~44",20200,-,471,7607,5431,5580,1111,-
"경상북도","계","45~49",24467,86,956,12762,4274,4981,1408,-
"경상북도","계","50~54",28856,268,2458,15475,3411,5782,1462,-
"경상북도","계","55~59",34012,1008,6119,17628,2915,5051,1291,-
"경상북도","계","60~64",37436,3242,9556,18527,1921,3085,1105,-
"경상북도","계","65~69",31547,10712,7356,10503,849,1679,448,-
"경상북도","계","70~74",26971,13231,4787,3726,414,818,233,3762
"경상북도","계","75~79",28348,14188,2808,1862,133,540,92,8725
"경상북도","계","80~84",26306,11031,1721,1387,95,354,33,11685
"경상북도","계","85세 이상",18902,6563,665,559,62,169,13,10871
"경상북도","남자","합계",188127,12702,16716,65792,28305,54540,7700,2372
"경상북도","남자","20세 미만",3118,-,70,1127,344,1577,-,-
"경상북도","남자","20~24",15591,-,119,3216,2527,9567,162,-
"경상북도","남자","25~29",19373,-,97,4071,4505,9642,1058,-
"경상북도","남자","30~34",17237,-,124,3760,4279,8042,1032,-
"경상북도","남자","35~39",15055,-,206,4274,4015,5766,794,-
"경상북도","남자","40~44",13657,-,306,4982,3717,3972,680,-
"경상북도","남자","45~49",15713,54,666,7860,2783,3450,900,-
"경상북도","남자","50~54",17363,156,1312,8841,2125,4002,927,-
"경상북도","남자","55~59",18683,414,2631,9421,1769,3625,823,-
"경상북도","남자","60~64",18070,1089,3985,8665,1369,2221,741,-
"경상북도","남자","65~69",12580,2709,2880,4937,545,1189,320,-
"경상북도","남자","70~74",8327,2604,1974,2240,198,628,150,533
"경상북도","남자","75~79",5820,2297,1206,1107,58,426,78,648
"경상북도","남자","80~84",4563,1951,794,917,28,285,22,566
"경상북도","남자","85세 이상",2977,1428,346,374,43,148,13,625
"경상북도","여자","합계",200664,47627,21246,49250,15499,29642,4729,32671
"경상북도","여자","20세 미만",2697,-,54,641,426,1576,-,-
"경상북도","여자","20~24",14037,-,78,1821,2196,9714,228,-
"경상북도","여자","25~29",10929,-,54,2028,2557,5430,860,-
"경상북도","여자","30~34",7252,-,111,1804,1759,2963,615,-
"경상북도","여자","35~39",6457,-,152,2264,1691,1866,484,-
"경상북도","여자","40~44",6543,-,165,2625,1714,1608,431,-
"경상북도","여자","45~49",8754,32,290,4902,1491,1531,508,-
"경상북도","여자","50~54",11493,112,1146,6634,1286,1780,535,-
"경상북도","여자","55~59",15329,594,3488,8207,1146,1426,468,-
"경상북도","여자","60~64",19366,2153,5571,9862,552,864,364,-
"경상북도","여자","65~69",18967,8003,4476,5566,304,490,128,-
"경상북도","여자","70~74",18644,10627,2813,1486,216,190,83,3229
"경상북도","여자","75~79",22528,11891,1602,755,75,114,14,8077
"경상북도","여자","80~84",21743,9080,927,470,67,69,11,11119
"경상북도","여자","85세 이상",15925,5135,319,185,19,21,-,10246
"경상남도","계","합계",417737,53540,43573,138078,44719,89427,15187,33213
"경상남도","계","20세 미만",2351,-,120,926,260,1045,-,-
"경상남도","계","20~24",18608,-,120,3844,3359,11013,272,-
"경상남도","계","25~29",31153,-,162,5943,6647,16579,1822,-
"경상남도","계","30~34",28225,-,309,5558,5816,14313,2229,-
"경상남도","계","35~39",27074,-,466,7779,6670,10247,1912,-
"경상남도","계","40~44",26380,-,734,10283,5971,7994,1398,-
"경상남도","계","45~49",31778,136,1215,16419,5071,7287,1650,-
"경상남도","계","50~54",35644,322,2555,20088,3954,6782,1943,-
"경상남도","계","55~59",39754,1180,6650,21527,2975,5797,1625,-
"경상남도","계","60~64",44047,2982,11216,22521,2183,3895,1250,-
"경상남도","계","65~69",35392,9901,8558,13164,1030,2118,621,-
"경상남도","계","70~74",28948,12490,5580,5234,408,1190,279,3767
"경상남도","계","75~79",27888,11903,3370,2636,190,587,105,9097
"경상남도","계","80~84",23865,9357,1759,1470,126,374,61,10718
"경상남도","계","85세 이상",16630,5269,759,686,59,206,20,9631
"경상남도","남자","합계",206071,11095,18056,78438,28561,58269,9453,2199
"경상남도","남자","20세 미만",1237,-,67,538,92,540,-,-
"경상남도","남자","20~24",9568,-,73,2370,1667,5316,142,-
"경상남도","남자","25~29",19112,-,84,4274,4036,9757,961,-
"경상남도","남자","30~34",19681,-,154,3909,4082,10062,1474,-
"경상남도","남자","35~39",19072,-,291,5508,4841,7300,1132,-
"경상남도","남자","40~44",18347,-,515,6900,4292,5777,863,-
"경상남도","남자","45~49",20687,81,859,10463,3251,5027,1006,-
"경상남도","남자","50~54",21402,182,1391,11692,2205,4806,1126,-
"경상남도","남자","55~59",21295,499,2860,11194,1738,3907,1097,-
"경상남도","남자","60~64",20466,1030,4308,10387,1330,2590,821,-
"경상남도","남자","65~69",14188,2700,3179,5897,553,1404,455,-
"경상남도","남자","70~74",8955,2396,2024,2776,242,861,217,439
"경상남도","남자","75~79",5680,1836,1285,1338,124,434,81,582
"경상남도","남자","80~84",3847,1360,653,826,66,304,58,580
"경상남도","남자","85세 이상",2534,1011,313,366,42,184,20,598
"경상남도","여자","합계",211666,42445,25517,59640,16158,31158,5734,31014
"경상남도","여자","20세 미만",1114,-,53,388,168,505,-,-
"경상남도","여자","20~24",9040,-,47,1474,1692,5697,130,-
"경상남도","여자","25~29",12041,-,78,1669,2611,6822,861,-
"경상남도","여자","30~34",8544,-,155,1649,1734,4251,755,-
"경상남도","여자","35~39",8002,-,175,2271,1829,2947,780,-
"경상남도","여자","40~44",8033,-,219,3383,1679,2217,535,-
"경상남도","여자","45~49",11091,55,356,5956,1820,2260,644,-
"경상남도","여자","50~54",14242,140,1164,8396,1749,1976,817,-
"경상남도","여자","55~59",18459,681,3790,10333,1237,1890,528,-
"경상남도","여자","60~64",23581,1952,6908,12134,853,1305,429,-
"경상남도","여자","65~69",21204,7201,5379,7267,477,714,166,-
"경상남도","여자","70~74",19993,10094,3556,2458,166,329,62,3328
"경상남도","여자","75~79",22208,10067,2085,1298,66,153,24,8515
"경상남도","여자","80~84",20018,7997,1106,644,60,70,3,10138
"경상남도","여자","85세 이상",14096,4258,446,320,17,22,-,9033
"제주특별자치도","계","합계",81855,6249,5950,26600,12601,22213,3900,4342
"제주특별자치도","계","20세 미만",621,-,11,337,164,109,-,-
"제주특별자치도","계","20~24",3928,-,45,876,1176,1805,26,-
"제주특별자치도","계","25~29",7487,-,67,1385,1842,3961,232,-
"제주특별자치도","계","30~34",6094,-,67,992,1565,3031,439,-
"제주특별자치도","계","35~39",6418,-,37,1762,1530,2632,457,-
"제주특별자치도","계","40~44",6452,-,123,1994,1712,2086,537,-
"제주특별자치도","계","45~49",8010,7,247,3331,1566,2265,594,-
"제주특별자치도","계","50~54",8682,34,370,4194,1243,2324,517,-
"제주특별자치도","계","55~59",8257,127,754,4283,787,1825,481,-
"제주특별자치도","계","60~64",7723,374,1555,3880,488,1124,302,-
"제주특별자치도","계","65~69",5350,1097,1173,2039,292,514,235,-
"제주특별자치도","계","70~74",4134,1461,713,922,93,265,48,632
"제주특별자치도","계","75~79",3368,1531,409,308,100,131,11,878
"제주특별자치도","계","80~84",2798,931,293,188,27,90,10,1259
"제주특별자치도","계","85세 이상",2533,687,86,109,16,51,11,1573
"제주특별자치도","남자","합계",41643,1301,2767,14750,7083,13266,2120,356
"제주특별자치도","남자","20세 미만",308,-,-,188,41,79,-,-
"제주특별자치도","남자","20~24",1645,-,9,465,481,676,14,-
"제주특별자치도","남자","25~29",4049,-,19,865,1016,2080,69,-
"제주특별자치도","남자","30~34",3729,-,43,603,878,1961,244,-
"제주특별자치도","남자","35~39",3896,-,14,1142,925,1592,223,-
"제주특별자치도","남자","40~44",3958,-,98,1214,1076,1332,238,-
"제주특별자치도","남자","45~49",4857,7,179,2061,974,1273,363,-
"제주특별자치도","남자","50~54",5095,27,267,2276,696,1536,293,-
"제주특별자치도","남자","55~59",4592,62,374,2213,468,1220,255,-
"제주특별자치도","남자","60~64",3884,119,702,1834,248,785,196,-
"제주특별자치도","남자","65~69",2376,242,424,1034,163,340,173,-
"제주특별자치도","남자","70~74",1440,288,226,519,29,186,28,164
"제주특별자치도","남자","75~79",886,258,220,173,76,88,8,63
"제주특별자치도","남자","80~84",559,154,152,105,8,67,5,68
"제주특별자치도","남자","85세 이상",369,144,40,58,4,51,11,61
"제주특별자치도","여자","합계",40212,4948,3183,11850,5518,8947,1780,3986
"제주특별자치도","여자","20세 미만",313,-,11,149,123,30,-,-
"제주특별자치도","여자","20~24",2283,-,36,411,695,1129,12,-
"제주특별자치도","여자","25~29",3438,-,48,520,826,1881,163,-
"제주특별자치도","여자","30~34",2365,-,24,389,687,1070,195,-
"제주특별자치도","여자","35~39",2522,-,23,620,605,1040,234,-
"제주특별자치도","여자","40~44",2494,-,25,780,636,754,299,-
"제주특별자치도","여자","45~49",3153,-,68,1270,592,992,231,-
"제주특별자치도","여자","50~54",3587,7,103,1918,547,788,224,-
"제주특별자치도","여자","55~59",3665,65,380,2070,319,605,226,-
"제주특별자치도","여자","60~64",3839,255,853,2046,240,339,106,-
"제주특별자치도","여자","65~69",2974,855,749,1005,129,174,62,-
"제주특별자치도","여자","70~74",2694,1173,487,403,64,79,20,468
"제주특별자치도","여자","75~79",2482,1273,189,135,24,43,3,815
"제주특별자치도","여자","80~84",2239,777,141,83,19,23,5,1191
"제주특별자치도","여자","85세 이상",2164,543,46,51,12,-,-,1512
